53972.000000,22729.000000,36569.000000,50640.000000,26.000000,4.000000,2019.000000,19.000000,7.000000,8.000000
25861.000000,49728.000000,18783.000000,13842.000000,31.000000,3.000000,2019.000000,12.000000,41.000000,56.000000
51227.000000,47303.000000,50469.000000,38764.000000,26.000000,4.000000,2019.000000,19.000000,30.000000,24.000000
2251.000000,37242.000000,17053.000000,19218.000000,26.000000,4.000000,2019.000000,19.000000,27.000000,36.000000
59245.000000,32623.000000,52377.000000,63543.000000,27.000000,4.000000,2019.000000,5.000000,19.000000,46.000000
50203.000000,27057.000000,28613.000000,5782.000000,31.000000,3.000000,2019.000000,12.000000,41.000000,47.000000
16555.000000,64482.000000,62907.000000,26737.000000,26.000000,4.000000,2019.000000,14.000000,20.000000,25.000000
38211.000000,30031.000000,9474.000000,22281.000000,25.000000,4.000000,2019.000000,9.000000,35.000000,17.000000
20611.000000,31775.000000,17899.000000,37403.000000,28.000000,4.000000,2019.000000,7.000000,0.000000,8.000000
2404.000000,59826.000000,4607.000000,14039.000000,25.000000,4.000000,2019.000000,10.000000,2.000000,45.000000
29060.000000,30764.000000,32865.000000,41186.000000,31.000000,3.000000,2019.000000,12.000000,42.000000,30.000000
31737.000000,15748.000000,13144.000000,59466.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,5.000000
63743.000000,53114.000000,41523.000000,46106.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,6.000000
45525.000000,22659.000000,33367.000000,51192.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,37.000000
34335.000000,44455.000000,11143.000000,36697.000000,26.000000,4.000000,2019.000000,19.000000,27.000000,24.000000
8185.000000,34383.000000,29050.000000,27752.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,2.000000
59161.000000,48572.000000,42039.000000,25067.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,15.000000
18278.000000,59358.000000,7398.000000,1822.000000,28.000000,4.000000,2019.000000,7.000000,53.000000,20.000000
9475.000000,16731.000000,55775.000000,43480.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,30.000000
51520.000000,19020.000000,10866.000000,26002.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,41.000000
40294.000000,53781.000000,21374.000000,59671.000000,31.000000,3.000000,2019.000000,12.000000,41.000000,3.000000
62616.000000,57424.000000,60853.000000,63743.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,19.000000
27391.000000,9228.000000,62278.000000,11171.000000,31.000000,3.000000,2019.000000,12.000000,41.000000,1.000000
64714.000000,46403.000000,24231.000000,6221.000000,28.000000,4.000000,2019.000000,11.000000,5.000000,47.000000
11045.000000,11446.000000,9620.000000,37164.000000,25.000000,4.000000,2019.000000,8.000000,21.000000,45.000000
61027.000000,21252.000000,56531.000000,7899.000000,31.000000,3.000000,2019.000000,12.000000,41.000000,7.000000
23809.000000,61885.000000,37995.000000,36343.000000,28.000000,4.000000,2019.000000,11.000000,22.000000,52.000000
22463.000000,46017.000000,16642.000000,39969.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,32.000000
11867.000000,1861.000000,46331.000000,13612.000000,31.000000,3.000000,2019.000000,12.000000,40.000000,59.000000
55900.000000,5974.000000,29279.000000,52535.000000,31.000000,3.000000,2019.000000,12.000000,41.000000,52.000000
40845.000000,27899.000000,14310.000000,46248.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,23.000000
6139.000000,4224.000000,42792.000000,61884.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,28.000000
52278.000000,44168.000000,28760.000000,56047.000000,25.000000,4.000000,2019.000000,8.000000,23.000000,17.000000
13782.000000,2253.000000,63180.000000,59074.000000,26.000000,4.000000,2019.000000,14.000000,4.000000,3.000000
31942.000000,57160.000000,25967.000000,18952.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,43.000000
27080.000000,41557.000000,20716.000000,9179.000000,28.000000,4.000000,2019.000000,7.000000,20.000000,48.000000
36089.000000,37989.000000,20130.000000,29484.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,45.000000
55338.000000,5670.000000,65221.000000,46982.000000,28.000000,4.000000,2019.000000,11.000000,51.000000,19.000000
63899.000000,62206.000000,55473.000000,10499.000000,31.000000,3.000000,2019.000000,12.000000,42.000000,7.000000
59570.000000,43124.000000,26800.000000,28473.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,58.000000
30491.000000,61586.000000,18463.000000,32114.000000,26.000000,4.000000,2019.000000,19.000000,13.000000,23.000000
28486.000000,31728.000000,58752.000000,29163.000000,31.000000,3.000000,2019.000000,12.000000,42.000000,25.000000
62729.000000,35789.000000,57578.000000,28796.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,52.000000
122.000000,33712.000000,11876.000000,41885.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,53.000000
48538.000000,39069.000000,15848.000000,58447.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,13.000000
21380.000000,4452.000000,20286.000000,40411.000000,28.000000,4.000000,2019.000000,12.000000,23.000000,44.000000
48649.000000,53760.000000,16165.000000,26143.000000,26.000000,4.000000,2019.000000,19.000000,37.000000,54.000000
9805.000000,62749.000000,56190.000000,1454.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,0.000000
24818.000000,37556.000000,54208.000000,27410.000000,31.000000,3.000000,2019.000000,12.000000,42.000000,34.000000
31219.000000,551.000000,60255.000000,19921.000000,26.000000,4.000000,2019.000000,15.000000,7.000000,4.000000
34610.000000,45770.000000,59869.000000,37786.000000,31.000000,3.000000,2019.000000,12.000000,41.000000,53.000000
42581.000000,53799.000000,16677.000000,4281.000000,31.000000,3.000000,2019.000000,12.000000,42.000000,39.000000
13150.000000,57.000000,57219.000000,9667.000000,31.000000,3.000000,2019.000000,12.000000,41.000000,51.000000
14377.000000,56474.000000,24693.000000,19781.000000,31.000000,3.000000,2019.000000,12.000000,42.000000,9.000000
42564.000000,39349.000000,65205.000000,8803.000000,28.000000,4.000000,2019.000000,9.000000,57.000000,14.000000
18408.000000,36387.000000,42538.000000,57217.000000,25.000000,4.000000,2019.000000,10.000000,10.000000,11.000000
38278.000000,40253.000000,23882.000000,51292.000000,25.000000,4.000000,2019.000000,10.000000,1.000000,10.000000
43285.000000,5913.000000,28516.000000,54370.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,54.000000
55748.000000,15533.000000,12517.000000,34453.000000,31.000000,3.000000,2019.000000,12.000000,41.000000,15.000000
34856.000000,11392.000000,5013.000000,63975.000000,25.000000,4.000000,2019.000000,9.000000,44.000000,48.000000
45335.000000,24258.000000,64058.000000,3455.000000,23.000000,4.000000,2019.000000,21.000000,4.000000,32.000000
8073.000000,20697.000000,30392.000000,28950.000000,31.000000,3.000000,2019.000000,12.000000,42.000000,15.000000
3493.000000,7627.000000,60434.000000,37996.000000,28.000000,4.000000,2019.000000,9.000000,57.000000,24.000000
57432.000000,18396.000000,26796.000000,12663.000000,26.000000,4.000000,2019.000000,14.000000,0.000000,32.000000
16272.000000,16728.000000,13419.000000,14432.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,24.000000
17998.000000,21652.000000,53844.000000,25316.000000,26.000000,4.000000,2019.000000,18.000000,51.000000,56.000000
1773.000000,51296.000000,43665.000000,11404.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,27.000000
28563.000000,10829.000000,38195.000000,9562.000000,25.000000,4.000000,2019.000000,8.000000,24.000000,18.000000
9454.000000,15310.000000,20637.000000,20584.000000,28.000000,4.000000,2019.000000,9.000000,45.000000,26.000000
12465.000000,21042.000000,9743.000000,20737.000000,26.000000,4.000000,2019.000000,19.000000,8.000000,59.000000
56035.000000,26089.000000,37966.000000,14295.000000,26.000000,4.000000,2019.000000,14.000000,5.000000,3.000000
30400.000000,61990.000000,53179.000000,40333.000000,25.000000,4.000000,2019.000000,10.000000,12.000000,39.000000
1852.000000,49695.000000,11743.000000,11604.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,25.000000
10171.000000,43286.000000,32649.000000,15411.000000,26.000000,4.000000,2019.000000,13.000000,46.000000,52.000000
30850.000000,17236.000000,38180.000000,48997.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,36.000000
36349.000000,22709.000000,33562.000000,63156.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,41.000000
48696.000000,12856.000000,29012.000000,11793.000000,31.000000,3.000000,2019.000000,12.000000,42.000000,18.000000
12297.000000,16946.000000,64187.000000,38142.000000,28.000000,4.000000,2019.000000,12.000000,28.000000,33.000000
38561.000000,61981.000000,47331.000000,11306.000000,25.000000,4.000000,2019.000000,8.000000,29.000000,32.000000
36017.000000,59977.000000,6845.000000,25105.000000,31.000000,3.000000,2019.000000,12.000000,44.000000,19.000000
60706.000000,22710.000000,33418.000000,27763.000000,31.000000,3.000000,2019.000000,12.000000,43.000000,45.000000
